"gene_id" "sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10" "sample11" "sample12" "sample13" "sample14" "sample15" "sample16" "sample17" "sample18" "sample19" "sample20" "sample21" "sample22" "sample23" "sample24" "sample25" "sample26" "sample27" "sample28" "sample29" "sample30" "sample31" "sample32" "sample33"
"gene_id_513" 0.338954 0.293065 1.082256 0.306279 0.263685 0.410676 0.384048 0.864567 0.605825 0.636502 1.16677 0.838952 0.433149 0.43932 0.420751 0.378145 0.473741 0.588782 0.6155 0.925832 0.643156 0.500155 0.36415 1.154179 0.411716 0.502331 0.667896 0.505458 0.541298 0.716076 0.245458 0.265808 0.698385261867121
"gene_id_514" 0.087399 0.556219 0.077541 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 0.108201 0.083415 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.817411866205306 0.102744 1.00785797596154 0.784480866216216 1.49083974105622 0.061583 0.712894 0.693553972332016 0.377504 1.30326788057325 0.183705 0.085347 0.051433 1.57636039873418 0.06949 1.05162627475593 1.44568362525694
"gene_id_515" 0.456811 0.275479 0.756555798823529 0.956589073627845 1.00716959716312 0.537153 0.87585556372549 1.12254149630542 0.042024 0.867196157333333 0.275307 0.873720052704577 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.4469 0.74546652404439 0.762228 0.195486 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 0.441405 0.890768105398458 1.02096053521127 0.063713 1.57636039873418 0.881575166197183 1.05162627475593 0.498444968843881
"gene_id_516" 1.035806 0.946874 1.035403 0.956589073627845 0.574519 0.783261 0.522795 0.624243 0.042024 0.636171 0.648265 0.913208 0.275527 0.936896 1.579567 1.341005 0.867332 0.523329 0.667571 0.784480866216216 1.543252 0.05761 0.928959 0.693553972332016 0.777479 1.089709 0.84787 1.042339 1.101158 0.929448 0.347065 1.05162627475593 0.467563890486199
"gene_id_517" 0.942163 1.002557 0.653406 0.536174 1.825114 1.654123 0.918485 1.847207 0.714212 0.940552 1.22878 0.274192 0.99076 0.883601 1.118439 0.575598 1.28318 1.305375 0.603856 0.35895 1.592403 1.473898 2.143543 0.536128 0.319366 2.48933 1.714327 1.523584 1.68417 1.120277 1.80339 0.585334 0.596552643729446
"gene_id_518" 1.157536 1.269701 1.074186 1.492401 1.285994 1.243813 0.656882 1.833529 1.021629 1.115034 0.717307 1.427435 0.929337 0.933952 0.734161 0.806512 1.319729 0.701498 1.491649 1.202482 1.49083974105622 0.575343 1.40806077413793 0.711093 1.003367 1.30326788057325 0.890768105398458 0.278265 0.053519 1.323825 0.881575166197183 0.844091 3.70553829899033
"gene_id_519" 1.343291 1.072238 0.756555798823529 0.838927 0.386009 0.998747 0.87585556372549 2.280436 0.775419 1.318193 0.70497 0.137096 1.08059 0.76588356125 0.819473335517693 0.874201533659731 1.734744 0.502926 0.527895 0.102834 1.49083974105622 0.993637386861314 1.40806077413793 0.124172 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 0.325994234000971
"gene_id_520" 0.886745 1.24844 1.025539 1.838259 2.444049 1.260387 1.379152 2.307318 1.597735 2.133382 1.762551 1.140132 1.443641 1.032117 1.031772 1.528187 1.752487 1.590147 1.39446 1.519031 2.458618 1.259951 3.15079 0.818394 1.461688 3.794451 2.911134 2.646689 2.464499 2.019746 2.709758 1.123398 1.16743384367278
"gene_id_521" 0.94924 0.464326 0.76193 0.935469 0.667206 0.599462 0.113683 1.189787 0.298591 1.072961 1.002462 0.873720052704577 0.836779 0.76588356125 0.819473335517693 0.874201533659731 0.447702 0.663557 1.050344 0.24359 0.771078 0.993637386861314 0.630322 0.087322 1.056963 1.01304 1.503915 1.780573 1.342736 1.17439 1.21724 0.256266 0.775422047189359
"gene_id_522" 0.841336 0.843795 0.572254 1.381743 0.49382 0.543192 1.089254 0.510351 0.983393 0.515598 1.464118 1.212241 1.400748 1.03601 0.868271 1.113522 1.140072 0.320633 1.519962 0.835499 3.712537 0.744462 1.081633 0.559899 2.132124 0.458632 0.738614 0.311375 0.553377 1.41015 0.508439 0.673014 1.27606076428815
"gene_id_523" 0.939203 0.691124 0.950618 0.956589073627845 0.92922 0.676186 0.791716 0.945862 0.12409 0.961181 1.380194 0.137096 0.561015 0.656061 0.092744 0.751259 0.966504 0.729669 0.501378 0.586459 1.06754 0.663649 1.014658 0.808797 1.13129628205128 1.935332 1.201373 1.185346 1.032779 1.57636039873418 0.898626 0.678629 0.589002878095051
"gene_id_524" 0.748819 0.496617 0.657256 0.956589073627845 0.885024 0.153081 1.020084 0.70518 0.818121 0.769575 0.970108 0.82794 0.646842 0.517381 1.319423 0.758191 0.932175 0.490849 1.571966 0.887971 1.003062 0.486064 1.470791 0.477705 1.252072 1.571969 0.30228 0.848565 0.456287 1.57636039873418 0.607291 0.937425 1.03489902738476
"gene_id_525" 1.641855 0.399792 0.52621 1.093662 0.67912 0.475334 0.760202 1.158124 0.159373 0.769038 0.648111 0.776478 0.538384 0.76588356125 1.474873 0.852522 0.320057 0.703008 0.853768 0.195486 0.90803 1.149944 0.946931 0.240781 0.377504 0.98866 1.233881 0.940105 0.993739 1.57636039873418 0.465078 2.04967 0.331200953123775
"gene_id_526" 1.022259 0.801063887728459 0.542184 1.56044 1.00716959716312 0.734813200280112 0.804744 1.380419 0.601201 0.869218 1.06735 0.822793 0.786450588744589 0.098817 1.199861 0.14694 0.77149 1.192339 0.421318 0.846639 1.49083974105622 0.75849 1.40806077413793 0.994634 0.589316 1.30326788057325 0.213396 1.02096053521127 0.106093 1.57636039873418 0.881575166197183 0.611571 0.620592156747027
"gene_id_527" 1.373723 1.154817 0.505902 0.880192 1.589125 0.623638 0.812987 1.348595 0.833657 0.766749 1.274399 0.98613 0.75911 1.096874 0.786533 1.244814 0.892368 0.622125 0.725873 0.431442 0.522265 0.884639 1.40806077413793 0.433363 1.392631 0.483911 0.166647 0.489995 0.215431 0.685714 0.255914 0.762158 1.2407686041822
"gene_id_528" 0.136343 0.801063887728459 0.077207 0.585041 1.00716959716312 0.734813200280112 0.235586 1.12254149630542 0.05835 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.640105 0.819473335517693 0.625275 0.164864 0.74546652404439 1.00785797596154 0.784480866216216 1.49083974105622 0.410007 1.40806077413793 0.693553972332016 0.204257 0.498356 0.816437 1.02096053521127 0.811718250909091 1.57636039873418 0.188894 0.19701 1.65035119683667
"gene_id_529" 0.13687 0.801063887728459 0.48269 1.323041 1.00716959716312 0.208317 0.575293 1.12254149630542 1.027557 0.867196157333333 0.907487 1.412688 1.108843 0.76588356125 1.442355 0.874201533659731 0.109017 0.181515 0.574511 1.730931 1.49083974105622 0.061241 1.40806077413793 0.081937 0.41542 1.30326788057325 0.106698 1.02096053521127 0.053519 1.228135 0.088691 1.05162627475593 0.630686512847484
"gene_id_530" 0.814583 0.409667 0.746889 0.965232 0.757273 0.694845 2.320543 0.981248 0.674895 0.867306 0.666838 0.520398 1.079477 0.750176 0.616274 0.889062 1.081581 0.991388 2.195558 0.652602 1.953144 0.649447 2.556421 1.245775 0.956019 1.216184 1.16483 1.20692 1.239125 2.15667 0.677838 0.457357 0.616388536382073
"gene_id_531" 1.021052 0.801063887728459 0.254079 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.879173341067285 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.76588356125 0.370976 0.874201533659731 0.817411866205306 0.74546652404439 0.413276 0.784480866216216 1.49083974105622 1.266966 1.40806077413793 0.118808 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 0.501655 0.881575166197183 1.05162627475593 1.01886619954091
"gene_id_532" 0.957347 1.014692 0.791765 1.136519 1.130865 0.426909 0.330074 1.953267 1.447791 0.717114 0.44304 1.049289 0.332949 0.362491 1.36062 0.374215 0.406312 0.948053 0.337317 0.663269 1.176167 1.126449 1.805109 1.006777 2.716416 0.924471 0.624918 0.511535 0.909988 1.248762 1.225021 1.05162627475593 2.46965196296555
"gene_id_533" 0.310294 0.628854 0.217497 0.278603 1.00716959716312 0.734813200280112 0.132731 0.264611 0.952631 0.293863 0.287747 0.873720052704577 1.023537 0.324005 0.264118 0.884418 0.347296 0.395598 0.202952 0.207355 1.49083974105622 0.079696 1.40806077413793 0.47788 1.37399 1.30326788057325 0.890768105398458 0.532478 1.851461 1.57636039873418 0.40074 0.540504 1.71690790802123
"gene_id_534" 1.247173 0.707756 0.737372 0.214742 0.593182 0.300146 2.134641 0.874181 1.096819 0.671409 1.809744 0.436475 0.213492 0.752321 0.739256 0.760074 0.587788 0.565678 0.956548 0.48961 1.11291 1.297375 1.132726 0.673956 1.324246 1.094711 0.106698 0.912799 0.684792 0.948864 0.117282 1.5166 0.893317329101654
"gene_id_535" 1.092132 0.801063887728459 0.756555798823529 1.096983 1.00716959716312 0.734813200280112 1.10715 1.050897 1.082381 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.301337 1.282132 0.874201533659731 0.689921 0.74546652404439 2.013854 0.184976 1.49083974105622 1.930042 0.721088 0.765561 0.69186 1.30326788057325 0.106698 1.02096053521127 0.811718250909091 1.57636039873418 1.057535 2.223777 0.571091705332895
"gene_id_536" 1.775562 0.577291 0.673072 0.545144 1.303811 0.401277 0.87585556372549 0.691607 0.148548 1.149053 1.133224 0.631394 0.345559 1.481269 0.204979 0.413552 0.548634 0.972908 1.647716 0.388569 1.022206 2.082073 1.714784 0.693553972332016 0.866518 0.483911 0.491131 0.296921 2.027508 1.010479 0.448986 0.256266 0.186372767921126
"gene_id_537" 1.966698 2.0134 1.142571 0.993103 1.010611 1.383521 1.272054 2.42375 1.754855 1.320249 0.99835 1.560839 1.316664 1.025785 0.338491 0.615123 1.046719 2.219814 2.390112 1.272679 1.483143 2.639573 0.721088 1.086489 1.74268 0.964613 0.802418 0.573935 0.926567 2.058798 1.243911 1.751056 0.975221904508248
"gene_id_538" 1.407854 0.282812 1.668143 1.680041 2.020014 0.207091 0.159331 0.5214 2.127235 0.40179 1.079647 0.488771 0.443695 0.893767 0.833742 0.981229 0.28491 0.40535 0.99621 0.642603 1.49083974105622 0.164161 1.40806077413793 0.841674 1.9067 1.30326788057325 0.160047 0.555213 0.487572 1.269294 0.833066 0.653747 2.45031715699623
"gene_id_539" 0.148962 0.801063887728459 0.756555798823529 0.956589073627845 1.00716959716312 0.312475 0.203026 0.108857 0.879173341067285 0.867196157333333 0.250671 0.873720052704577 0.786450588744589 0.76588356125 0.184532 0.874201533659731 0.104172 0.252997 0.118151 0.498156 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 0.321145 1.30326788057325 0.106698 1.02096053521127 0.053519 1.57636039873418 0.881575166197183 1.05162627475593 1.11514148965791
"gene_id_540" 1.411983 1.847132 0.737496 0.530939 0.49849 0.345822 1.107444 0.87792 0.229659 0.706907 0.985271 0.848728 0.148488 0.807802 0.416212 1.073546 1.20388 0.758644 1.629695 0.443745 2.395836 0.608117 1.845829 0.418859 0.394849 1.780324 1.041888 1.010052 1.408814 0.607717 1.006615 0.956886 0.727955553954141
"gene_id_541" 1.701382 1.58917 0.756555798823529 1.83599 0.636277 1.326371 1.046417 1.100415 0.556031 0.867196157333333 1.51418 0.873720052704577 1.089854 0.674218 0.357144 0.877283 0.500489 1.590175 1.771671 0.784480866216216 1.859819 2.307062 1.067158 0.457928 1.958087 1.303216 0.79846 1.772925 1.787798 2.21257 1.429455 1.247484 1.39725815679595
"gene_id_542" 0.587284 0.461809 0.258455 0.862754 1.617551 0.579937 0.568444 1.407992 1.49177 1.2039 0.115506 0.252852 0.148488 0.243532 0.150882 1.198586 0.499616 0.75082 0.967946 0.411939 0.839283 1.705884 1.40806077413793 0.562966 1.08555 0.508991 0.515778 0.750223 0.720961 1.159647 0.290712 1.34999 2.31045157704734
"gene_id_543" 1.375091 0.539743 0.166438 0.458725 0.953736 0.724455 0.354047 0.63608 0.984783 0.304759 0.277746 1.743799 0.148488 0.580209 1.039551 1.083247 0.634039 0.297974 1.190179 0.458487 1.487511 1.487762 0.36415 1.063473 0.821592 1.473616 0.352273 0.667909 0.564848 1.045115 0.346849 1.828727 9.29411962486259
"gene_id_544" 1.056207 1.188773 1.15938 1.483396 1.878773 0.966378 1.270411 1.476354 1.134871 0.882699 1.087938 1.030998 0.701796 0.509059 1.31507 1.156629 1.002338 1.039253 0.910162 0.600399 1.195372 1.170467 1.498246 1.584632 0.719146 2.233204 1.924217 1.669084 1.556087 2.02372 1.138472 1.540061 2.12861767027001
"gene_id_545" 0.80471 0.908554 0.9991 1.424208 0.886948 0.957906 1.578267 1.143203 1.160328 1.563785 0.80371 0.878531 0.762565 0.607382 1.336978 1.129958 0.909914 0.63451 0.988826 0.656112 1.473866 1.12372 0.575991 1.263576 1.646657 1.683234 1.247244 1.670486 0.971869 1.934466 1.089118 1.099529 3.95441357893428
"gene_id_546" 0.652626 0.781203 0.518453 0.509596 0.95467 1.021618 0.51712 0.960894 0.315525 0.949969 1.101549 0.412147 1.315414 0.320711 1.427814 0.365878 0.771349 0.873978 0.731349 0.857311 0.879737 0.600221 1.679967 0.764052 0.801238 1.448557 1.021093 1.405349 1.323539 0.428267 1.230273 1.296014 0.804165786556725
"gene_id_547" 0.841477 0.801063887728459 0.118252 0.35289 0.33956 1.06795 0.712968 0.101801 1.487463 0.867196157333333 1.12358 0.88644 0.786450588744589 0.774163 0.819473335517693 1.464668 1.248367 0.74546652404439 0.280356 0.414294 1.49083974105622 0.993637386861314 1.40806077413793 0.081937 1.232708 1.30326788057325 0.106698 1.02096053521127 0.053519 1.57636039873418 0.881575166197183 0.945685 0.491397549698786
"gene_id_548" 1.853406 1.38959 0.769516 0.403047 1.356504 1.165584 1.263338 1.183962 1.968537 1.595769 0.935812 0.71722 0.693919 0.731347 1.190085 1.450614 1.444101 0.834103 1.148694 0.617355 2.741143 0.492666 0.962444 1.094742 0.912586 1.557326 1.303369 1.274754 1.692998 1.57636039873418 1.607877 0.946357 0.769865478531316
"gene_id_549" 1.241274 1.514116 0.547777 0.760848 2.443582 1.23337 0.796929 1.964123 1.229543 1.799606 2.136064 1.474921 2.282349 1.331431 1.335546 1.419125 2.645688 1.378747 0.87782 1.693316 3.650571 0.660449 1.798624 1.528626 1.12141 2.517975 2.898931 2.895054 2.462012 2.088856 2.219235 0.530749 0.703248334376284
"gene_id_550" 0.602782 0.482063 0.706984 0.728291 0.945477 0.709457 0.398541 0.709003 0.689194 0.650753 0.990179 0.848823 1.165848 0.393329 0.185488 0.137417 0.884026 1.135749 0.513129 0.494287 1.447767 0.148138 1.240022 0.693553972332016 1.13129628205128 0.562277 0.791908 0.969214 0.838542 1.57636039873418 1.01296 1.05162627475593 0.173909829659902
"gene_id_551" 0.314432 0.73404 0.51367 0.718634 1.00716959716312 0.421202 0.402603 0.639748 1.126465 1.110905 0.306062 0.274192 0.786450588744589 0.226135 0.340253 0.478958 0.670769 0.730222 0.466322 0.592295 1.49083974105622 0.993637386861314 1.40806077413793 0.748742 0.360456 1.30326788057325 0.106698 1.02096053521127 0.053519 1.57636039873418 0.881575166197183 0.384399 4.38456849672197
"gene_id_552" 0.948211 0.801063887728459 0.136251 0.896415 0.314638 0.734813200280112 1.217788 0.108857 0.786164 0.867196157333333 0.564358 2.230474 0.871427 0.557563 0.547963 0.571338 0.576836 0.102744 0.966379 2.24956 1.49083974105622 1.43407 1.40806077413793 0.79135 1.13129628205128 0.483911 0.423761 0.170694 0.214076 1.807649 0.127046 1.358069 0.532224420648632
"gene_id_553" 1.249941 0.843436 0.443609 1.012011 0.930762 0.543101 0.87585556372549 1.183718 1.167319 1.188812 0.602907 0.923062 0.526953 0.664791 0.662178 0.445801 0.874485 0.839998 1.026949 0.623152 1.904646 0.993637386861314 1.510044 0.719256 1.021878 1.624783 1.171271 1.494365 1.202427 0.799867 1.0936 0.626939 2.48500824536866
"gene_id_554" 0.511398 0.482116 0.432804 0.774435 0.689847 0.297416 0.86228 0.495529 0.266543 0.626478 0.498307 0.313739 0.212426 0.490168 1.118883 1.140356 0.217685 0.343095 0.402092 0.391722 0.29966 0.859804 1.276223 0.283431 1.701301 0.312475 0.323067 0.411135 0.523503 1.57636039873418 0.231044 0.532615 2.56100647354675
"gene_id_555" 0.723794 0.28812 0.483085 0.624629 0.642997 0.208317 0.121138 1.408488 0.275383 0.687283 0.477846 0.873720052704577 0.461888 0.259609 0.472833 0.736659 0.909693 1.059598 0.779835 0.444523 0.91008 0.889993 1.45286 0.693553972332016 1.13129628205128 0.890602 1.134065 1.347425 1.024979 1.57636039873418 0.829756 0.382236 0.355220174058912
"gene_id_556" 1.371288 1.047239 0.943506 0.837608 1.600454 0.900602 0.527406 1.417575 0.391915 1.089825 1.37314 1.202902 0.786450588744589 0.852084 1.715167 1.781178 1.674586 1.028711 0.644912 0.739175 1.95481 0.993637386861314 1.109582 0.819377 1.339107 1.722929 1.467841 1.796505 1.843286 1.350232 1.567614 0.669644 0.268171969871997
"gene_id_557" 0.924098 0.950745 0.635615 1.687365 1.195502 0.617755 1.339795 1.449414 1.616074 0.899853 2.013 0.768419 1.078301 0.49966 1.245539 1.159575 1.051623 1.044884 0.6068 1.444248 0.74434 0.706905 1.231757 0.534707 1.407011 1.475928 0.937269 1.037759 1.1015 2.079389 0.638363 0.822235 1.28783931034688
"gene_id_558" 1.303897 1.62333 1.539463 1.96812 2.024425 1.461212 0.744775 1.282931 1.238093 1.45781 1.253698 0.881733 1.962583 1.204542 2.241684 1.812986 1.186397 1.258801 1.542449 0.848018 3.105927 0.400125 2.12398 1.277867 2.725577 2.620362 2.044433 1.741875 1.896242 1.660724 1.953518 1.240667 4.79378300071285
"gene_id_559" 1.310152 0.834194 0.721049 1.522017 0.536766 0.379843 0.780186 1.023006 0.65789 0.35886 1.427439 0.503881 0.700284 1.200654 0.946087 1.909023 1.124693 0.778453 1.237536 0.442814 1.342811 1.151695 0.853091 0.3835 1.902317 1.182893 0.535052 0.720207 0.607572 3.09673 0.39315 1.466822 0.26028565858381
"gene_id_560" 0.774179 0.790996 1.26782 0.51859 0.963152 0.779647 0.480971 1.455768 2.482302 0.514904 1.873033 0.64723 0.420004 0.671003 1.333214 0.737648 0.819577 0.939852 1.637059 0.612404 1.414175 1.873759 1.143869 0.628863 1.332764 1.088436 0.772899 0.686485 0.606936 2.658718 0.594837 1.179945 0.750830612848649
"gene_id_561" 1.59155 0.663897 0.606898 0.324361 0.16978 0.203699 1.566938 0.388537 0.787746 0.324805 2.003498 0.945292 0.275763 0.347985 0.966443 1.064952 1.320309 0.252225 1.207904 0.563055 0.654868 1.712851 0.896258 0.317735 0.188752 0.34812 0.476259 0.623114 0.528885 1.57636039873418 0.284883 2.018469 0.99092802212935
"gene_id_562" 0.935159 0.230281 0.857771 0.524959 0.811644 0.429808 0.87585556372549 0.50226 0.638316 0.447129 0.793582 0.347152 0.730194 0.198487 0.699428 0.724357 0.776638 0.32164 0.640816 0.278055 1.488024 0.123166 1.052881 0.67976 0.695237 0.462821 0.388168 0.81658 0.775033 1.05477 1.05399 0.384399 0.608731823157928
"gene_id_563" 1.32049 0.215276 1.645972 0.345008 0.270755 0.270007 0.552058 0.453692 0.126072 0.675794 1.00283858323353 0.862904 0.148488 0.887751 0.601949 1.249717 0.858722 0.432037 1.101784 0.932028 0.529663 1.501468 0.627529 0.127912 1.13129628205128 1.30326788057325 0.264006 0.704446 0.331291 1.222948 0.237059 1.687277 0.454138633236245
"gene_id_564" 2.546233 0.802614 1.034952 1.072225 1.30749 1.005642 1.719257 1.231918 1.343673 1.997971 1.857917 1.639663 0.645362 1.420998 0.991221 1.087985 0.854742 0.835437 1.838278 1.158186 0.77488 2.78448 1.731011 1.4098 0.863227 1.11085 0.807158 1.312702 1.158082 1.448438 0.747814 1.508069 0.722633194261234
"gene_id_565" 0.72193 0.795046 1.153357 0.132557 0.555255 0.208316 0.35726 0.633427 1.239712 0.256831 1.252712 1.288167 0.296976 0.4891 0.782155 0.498286 0.772576 0.438303 0.986991 1.04017 0.59932 0.626693 1.40806077413793 1.364803 0.188752 0.241955 0.591472 0.549971 0.408058 2.739805 0.48545 0.5001 2.18393390659163
"gene_id_566" 1.122372 1.371494 1.594551 1.516018 0.84579 0.278763 1.635577 2.198712 0.384367 1.272452 1.731613 1.515873 0.617527 1.041663 1.43117 1.558868 0.950164 1.247238 0.983501 1.242111 1.341022 1.397372 1.08498 1.411524 1.365934 1.082032 0.53758 0.817486 1.03755 1.967719 1.098225 1.541393 0.44375253149416
"gene_id_567" 1.422313 0.993511 0.874154 0.726543 0.707305 0.834036 2.396218 1.755889 1.033024 1.248725 1.311564 0.28314 0.481769 1.296566 0.851054 1.097871 0.827688 1.206281 1.597908 0.755857 1.554053 1.71059 1.111846 0.429384 1.171305 1.477273 1.291938 0.796264 0.556789 1.662966 0.405211 0.843541 0.924393118038457
"gene_id_568" 1.267989 0.504649 0.09842 1.505192 0.16978 0.104158 0.87585556372549 0.871028 0.081019 0.648291 0.552372 0.873720052704577 0.247275 0.347507 0.819473335517693 0.805403 0.468576 0.570636 0.944042 0.097743 1.49083974105622 0.476274 0.360544 0.07113 1.13129628205128 0.419528 0.172428 0.42564 0.13301 0.375 0.120096 0.287587 0.481462203959417
"gene_id_569" 0.0437 0.801063887728459 0.756555798823529 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.879173341067285 0.867196157333333 1.00283858323353 0.274192 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.817411866205306 0.74546652404439 1.00785797596154 0.19357 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 0.406242504682077
"gene_id_570" 0.087399 0.801063887728459 0.756555798823529 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.12254149630542 0.879173341067285 0.867196157333333 1.00283858323353 0.157833 0.786450588744589 0.76588356125 0.819473335517693 0.874201533659731 0.109017 0.137639 1.00785797596154 0.784480866216216 1.49083974105622 0.993637386861314 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.890768105398458 1.02096053521127 0.811718250909091 1.57636039873418 0.881575166197183 1.05162627475593 0.100327673217464
"gene_id_571" 1.518682 1.328804 1.336727 1.405875 1.920995 1.128188 0.680961 1.741711 1.790189 1.333091 1.450536 0.727555 0.601736 0.479406 1.339749 1.3321 1.166521 1.424952 1.694433 1.17008 1.916929 1.692124 2.465744 1.371258 1.133356 1.898918 2.366981 1.847901 1.934312 1.04375 1.601642 1.064828 9.33526655200932
"gene_id_572" 1.143278 1.085015 0.719111 1.669876 1.934289 0.841201 1.747539 1.193642 0.529798 0.640816 1.721833 1.036938 1.201784 1.810742 1.374616 1.501805 0.79243 0.885913 1.725346 0.844099 1.625785 0.630131 1.442809 0.644876 0.665262 1.089536 1.217023 0.994446 1.588974 2.067309 0.95102 0.818723 0.653008001627517
"gene_id_573" 2.087511 1.167291 1.545961 0.695102 0.16978 1.16559 0.921814 1.297613 1.083371 1.143491 0.97067 1.020297 1.749472 1.37795 0.483427 1.123548 1.211145 0.717101 0.78299 1.109152 1.49083974105622 0.822393 1.957692 0.795651 0.833147 2.518904 1.237869 1.790773 1.595375 0.639381 0.919652 1.278329 1.13844631573486
"gene_id_574" 0.884576 0.139975 0.462066 1.579456 1.00716959716312 0.734813200280112 0.085722 1.80827 2.144158 0.170485 0.921561 0.274192 0.786450588744589 0.629056 1.251995 1.023023 0.643286 0.74546652404439 1.048473 0.293229 1.628005 0.126854 1.40806077413793 0.617767 1.381694 1.30326788057325 0.890768105398458 1.02096053521127 0.213778 2.229433 0.205744 0.684309 0.328664486635945
"gene_id_575" 0.865541 0.40456 0.233599 0.96828 1.115633 0.426839 1.083546 0.901999 0.756494 0.309593 0.98171 0.137096 0.303098 0.624138 0.395945 0.718846 0.53179 0.641835 1.263334 0.361946 2.306654 0.572634 1.40806077413793 0.730726 1.013638 0.807001 0.914163 0.470722 1.05836 1.327941 0.621256 0.218629 7.7585047075581
"gene_id_576" 1.458297 0.253563 0.486475 1.274788 1.216407 0.280062 1.696003 1.168807 1.079164 0.638122 1.523871 1.345874 0.21011 1.539126 1.257069 1.804456 1.534647 0.669934 1.048753 1.09329 1.634244 0.780418 2.300543 0.572407 2.859559 0.704454 0.813348 1.457029 2.201117 0.89011 0.704767 1.452229 0.926252955270058
"gene_id_577" 1.418698 0.447378 0.939371 0.76246 0.503565 0.752752 0.950122 0.896436 1.403546 0.832413 1.846078 0.94971 0.42582 0.912217 0.838722 0.846091 0.686834 0.704061 1.874081 0.565782 1.032731 1.390393 1.532312 1.776516 2.02141 2.365585 1.164548 1.791073 2.331755 3.375676 0.511051 2.709256 0.388876450752637
"gene_id_578" 2.796546 0.280162 1.045074 2.077512 1.00716959716312 0.734813200280112 1.006778 0.217714 0.916599 0.34012 1.609493 1.465293 0.786450588744589 0.910014 0.956957 0.986972 0.726842 0.051372 1.323696 1.181664 1.49083974105622 2.473805 1.407425 0.485691 0.714802 1.30326788057325 0.160581 0.259576 0.237012 0.617613 0.277211 0.667908 3.68604695532124
"gene_id_579" 2.012738 0.959119 1.096667 1.279583 1.408736 0.672226 1.124514 1.546724 1.298781 0.889471 1.972502 1.659277 0.768016 2.064738 0.96888 2.060975 1.372498 1.172376 0.780845 1.682518 2.566633 1.644849 4.58921 1.591853 4.589362 1.594179 1.238668 1.463416 0.83682 22.084919 0.960424 7.033461 1.37996122030784
"gene_id_580" 1.334328 1.282923 1.091404 0.376876 1.377197 0.191047 0.837786 1.147588 0.566357 0.562832 0.290456 0.507384 0.260068 0.065878 1.366947 1.052325 0.845848 0.716115 0.830781 0.766763 2.450589 1.504833 1.547988 1.382062 0.53141 0.356752 0.222023 0.543887 0.5624 0.968899 0.97779 1.519781 0.360343280665958
"gene_id_581" 0.794592 0.454815 0.353853 0.154577 0.190647 0.734813200280112 0.543644 0.40581 0.483174 0.156282 0.544212 0.758668 0.786450588744589 0.104088 0.520419 0.492717 0.411798 0.390199 0.946952 0.603973 1.49083974105622 0.627956 1.40806077413793 0.41742 0.57129 1.30326788057325 0.40299 0.284882 0.276601 1.125 0.192362 0.511108 0.620862368410235
"gene_id_582" 0.981827 1.387464 1.074177 1.38182 1.004246 1.311746 0.748221 2.195146 0.084048 0.803519 1.216998 0.554788 1.248765 0.524642 0.321512 0.828198 1.132695 1.841523 1.561961 0.798519 0.388035 0.660395 1.110146 0.560534 1.126905 2.055006 0.970789 0.98349 1.474643 0.683219 1.115213 0.967512 2.03626979751867
"gene_id_583" 0.702988 0.34884 1.055364 0.347233 0.258968 0.18326 0.380692 0.454096 0.802321 0.353245 0.489621 0.690535 0.343866 0.315743 0.51678 0.672396 0.41881 0.227572 0.712491 0.678739 0.433763 0.681534 0.360544 0.303904 1.160653 0.313587 0.568539 0.825026 0.452344 0.912651 0.321013 0.128133 2.98723907543984
"gene_id_584" 0.553579 0.465699 0.216809 0.956589073627845 1.00716959716312 0.734813200280112 0.87585556372549 1.045349 0.084048 0.867196157333333 1.00283858323353 0.873720052704577 0.786450588744589 0.76588356125 0.263257 0.369236 0.817411866205306 0.631614 1.315684 0.784480866216216 1.49083974105622 0.477545 1.40806077413793 0.693553972332016 1.13129628205128 1.30326788057325 0.106698 1.02096053521127 0.053519 1.125 0.881575166197183 0.356186 1.01043871199781
