"","gene_id","sample_name","gene_depth","copy_number","sample_counts","sample_freq","base_copy_number","gene_mean"
"19500","gene_id_600","sample19",8,-0.182658462831748,33,1,0.496774,-0.51696162184428
"19501","gene_id_600","sample20",10,0.256962159027952,33,1,0.771052,-0.51696162184428
"19502","gene_id_600","sample21",7,-0.277678009436068,33,1,0.451744,-0.51696162184428
"19503","gene_id_600","sample22",6,-1.21698564730863,33,1,0.176586,-0.51696162184428
"19504","gene_id_600","sample23",6,0.533993748177792,33,1,1.017178,-0.51696162184428
"19505","gene_id_600","sample24",13,-0.0882992312735087,33,1,0.545932,-0.51696162184428
"19506","gene_id_600","sample25",6,0.0929740267106273,33,1,0.654432,-0.51696162184428
"19507","gene_id_600","sample26",30,-0.491611627831934,33,1,0.364739,-0.51696162184428
"19508","gene_id_600","sample27",11,0.445698675686423,33,1,0.931217,-0.51696162184428
"19509","gene_id_600","sample28",150,0.156229888824335,33,1,0.697166,-0.51696162184428
"19510","gene_id_600","sample29",8,-0.483148314699974,33,1,0.367839,-0.51696162184428
"19511","gene_id_600","sample30",7,0.885322122933122,33,1,1.445363,-0.51696162184428
"19512","gene_id_600","sample31",10,-0.904993078090349,33,1,0.241242,-0.51696162184428
"19513","gene_id_600","sample32",6,-0.0938022078704696,33,1,0.542936,-0.51696162184428
"19514","gene_id_600","sample33",8,0.862518433490665,33,1,1.41277635102626,-0.51696162184428
"19515","gene_id_601","sample1",7,0.576100993997133,33,1,1.339006,-0.2841734463422
"19516","gene_id_601","sample2",7,0.67155197390336,33,1,1.473114,-0.2841734463422
"19517","gene_id_601","sample3",7,0.678218257058908,33,1,1.482967,-0.2841734463422
"19518","gene_id_601","sample4",6,0.105301532681653,33,1,0.836213,-0.2841734463422
"19519","gene_id_601","sample5",9,0.427876308733215,33,1,1.154541,-0.2841734463422
"19520","gene_id_601","sample6",7,0.599980040519623,33,1,1.371365,-0.2841734463422
"19521","gene_id_601","sample7",5,0.239382126128194,33,1,0.956197,-0.2841734463422
"19522","gene_id_601","sample8",10,0.0210708093447929,33,1,0.768663,-0.2841734463422
"19523","gene_id_601","sample9",17,0.062955539783472,33,1,0.801542,-0.2841734463422
"19524","gene_id_601","sample10",7,-0.497713148859335,33,1,0.457542,-0.2841734463422
"19525","gene_id_601","sample11",5,-0.0899223635394961,33,1,0.687911,-0.2841734463422
"19526","gene_id_601","sample12",22,-0.573579545621954,33,1,0.424114,-0.2841734463422
"19527","gene_id_601","sample13",6,-0.238446457306502,33,1,0.592965,-0.2841734463422
"19528","gene_id_601","sample14",7,-0.802034100263157,33,1,0.337494,-0.2841734463422
"19529","gene_id_601","sample15",6,-0.366757512084665,33,1,0.52156,-0.2841734463422
"19530","gene_id_601","sample16",6,-0.172399183936558,33,1,0.633451,-0.2841734463422
"19531","gene_id_601","sample17",7,-0.52578848880958,33,1,0.444875,-0.2841734463422
"19532","gene_id_601","sample18",7,-0.471979563860574,33,1,0.469469,-0.2841734463422
"19533","gene_id_601","sample19",5,-0.201276871092562,33,1,0.61542,-0.2841734463422
"19534","gene_id_601","sample20",5,-0.0894689193177184,33,1,0.688223,-0.2841734463422
"19535","gene_id_601","sample21",7,0.683512992146901,33,1,1.49083974105622,-0.2841734463422
"19536","gene_id_601","sample22",6,-0.561479434432812,33,1,0.429277,-0.2841734463422
"19537","gene_id_601","sample23",7,0.62638686659677,33,1,1.40806077413793,-0.2841734463422
"19538","gene_id_601","sample24",5,-0.467569415726328,33,1,0.471544,-0.2841734463422
"19539","gene_id_601","sample25",6,0.278971941942735,33,1,0.994812,-0.2841734463422
"19540","gene_id_601","sample26",16,0.272972954363157,33,1,0.988862,-0.2841734463422
"19541","gene_id_601","sample27",6,0.0346846363200084,33,1,0.779199,-0.2841734463422
"19542","gene_id_601","sample28",123,0.218520704691437,33,1,0.936456,-0.2841734463422
"19543","gene_id_601","sample29",9,-0.381790567098085,33,1,0.513778,-0.2841734463422
"19544","gene_id_601","sample30",7,0.827182386462667,33,1,1.721178,-0.2841734463422
"19545","gene_id_601","sample31",11,-0.948733955081852,33,1,0.291444,-0.2841734463422
"19546","gene_id_601","sample32",7,-0.281566053301246,33,1,0.56794,-0.2841734463422
"19547","gene_id_601","sample33",5,0.345835515658398,33,1,1.06360285994923,-0.2841734463422
"19548","gene_id_602","sample1",5,0.0597852488841548,33,1,0.720278,-0.387903279266793
"19549","gene_id_602","sample2",7,-0.17648839508019,33,1,0.568706,-0.387903279266793
"19550","gene_id_602","sample3",7,0.37259368317188,33,1,0.984807,-0.387903279266793
"19551","gene_id_602","sample4",6,0.34352190937472,33,1,0.956589073627845,-0.387903279266793
"19552","gene_id_602","sample5",9,-0.262987416146726,33,1,0.521581,-0.387903279266793
"19553","gene_id_602","sample6",7,-0.206524992358305,33,1,0.551878,-0.387903279266793
"19554","gene_id_602","sample7",9,-0.855607621906634,33,1,0.28837,-0.387903279266793
"19555","gene_id_602","sample8",5,-0.30417047761854,33,1,0.500537,-0.387903279266793
"19556","gene_id_602","sample9",14,-0.754407010667047,33,1,0.319081,-0.387903279266793
"19557","gene_id_602","sample10",7,-0.456715838822996,33,1,0.429721,-0.387903279266793
"19558","gene_id_602","sample11",6,0.186001270493895,33,1,0.817175,-0.387903279266793
"19559","gene_id_602","sample12",19,-0.618856619048308,33,1,0.365401,-0.387903279266793
"19560","gene_id_602","sample13",6,-0.0543606770784693,33,1,0.64258,-0.387903279266793
"19561","gene_id_602","sample14",7,0.0445745908090935,33,1,0.709405,-0.387903279266793
"19562","gene_id_602","sample15",6,-0.187887623351557,33,1,0.56226,-0.387903279266793
"19563","gene_id_602","sample16",10,0.247817884586577,33,1,0.869284,-0.387903279266793
"19564","gene_id_602","sample17",5,0.555348902653284,33,1,1.182281,-0.387903279266793
"19565","gene_id_602","sample18",7,-0.358558183870699,33,1,0.474041,-0.387903279266793
"19566","gene_id_602","sample19",8,-0.44417269083654,33,1,0.435145,-0.387903279266793
"19567","gene_id_602","sample20",5,-0.765664791991969,33,1,0.315509,-0.387903279266793
"19568","gene_id_602","sample21",7,0.991271255935778,33,1,1.828266,-0.387903279266793
"19569","gene_id_602","sample22",6,0.113746657456545,33,1,0.760213,-0.387903279266793
"19570","gene_id_602","sample23",7,-0.214319689436078,33,1,0.547593,-0.387903279266793
"19571","gene_id_602","sample24",13,0.0219770630127211,33,1,0.693553972332016,-0.387903279266793
"19572","gene_id_602","sample25",6,-0.281746148605107,33,1,0.511888,-0.387903279266793
"19573","gene_id_602","sample26",23,0.00607461644452045,33,1,0.682612,-0.387903279266793
"19574","gene_id_602","sample27",7,0.242567632620766,33,1,0.864732,-0.387903279266793
"19575","gene_id_602","sample28",123,0.0809962526335852,33,1,0.735719,-0.387903279266793
"19576","gene_id_602","sample29",9,0.0401073711917626,33,1,0.706243,-0.387903279266793
"19577","gene_id_602","sample30",5,0.473627661767521,33,1,1.089506,-0.387903279266793
"19578","gene_id_602","sample31",7,0.0841189247889255,33,1,0.73802,-0.387903279266793
"19579","gene_id_602","sample32",7,0.438241078332177,33,1,1.05162627475593,-0.387903279266793
"19580","gene_id_602","sample33",8,1.64009617266126,33,1,3.49800530576362,-0.387903279266793
"19581","gene_id_603","sample1",5,-1.4756607714984,33,1,0.174798,-0.268463485975352
"19582","gene_id_603","sample2",7,0.046648910841541,33,1,0.801063887728459,-0.268463485975352
"19583","gene_id_603","sample3",7,-1.68513514384572,33,1,0.141763,-0.268463485975352
"19584","gene_id_603","sample4",6,0.284122245179732,33,1,1.015782,-0.268463485975352
"19585","gene_id_603","sample5",5,0.27560750376649,33,1,1.00716959716312,-0.268463485975352
"19586","gene_id_603","sample6",8,-0.0396754753741083,33,1,0.734813200280112,-0.268463485975352
"19587","gene_id_603","sample7",6,0.135909402743236,33,1,0.87585556372549,-0.268463485975352
"19588","gene_id_603","sample8",5,0.384058793681719,33,1,1.12254149630542,-0.268463485975352
"19589","gene_id_603","sample9",29,-0.352156542697651,33,1,0.537611,-0.268463485975352
"19590","gene_id_603","sample10",12,0.125973406549468,33,1,0.867196157333333,-0.268463485975352
"19591","gene_id_603","sample11",12,0.346877175210855,33,1,1.08157,-0.268463485975352
"19592","gene_id_603","sample12",8,0.133468225509878,33,1,0.873720052704577,-0.268463485975352
"19593","gene_id_603","sample13",6,0.0282381032899101,33,1,0.786450588744589,-0.268463485975352
"19594","gene_id_603","sample14",7,0.0017383563672857,33,1,0.76588356125,-0.268463485975352
"19595","gene_id_603","sample15",6,0.0693700671464538,33,1,0.819473335517693,-0.268463485975352
"19596","gene_id_603","sample16",18,0.134019143778853,33,1,0.874201533659731,-0.268463485975352
"19597","gene_id_603","sample17",6,0.066851295029651,33,1,0.817411866205306,-0.268463485975352
"19598","gene_id_603","sample18",6,-2.02029760042562,33,1,0.101392,-0.268463485975352
"19599","gene_id_603","sample19",12,0.276290748834082,33,1,1.00785797596154,-0.268463485975352
"19600","gene_id_603","sample20",8,0.0257303890871156,33,1,0.784480866216216,-0.268463485975352
"19601","gene_id_603","sample21",7,0.667803031780053,33,1,1.49083974105622,-0.268463485975352
"19602","gene_id_603","sample22",6,0.262080545142982,33,1,0.993637386861314,-0.268463485975352
"19603","gene_id_603","sample23",7,0.610676906229922,33,1,1.40806077413793,-0.268463485975352
"19604","gene_id_603","sample24",14,-2.23931473550494,33,1,0.081449,-0.268463485975352
"19605","gene_id_603","sample25",6,0.218244351313729,33,1,0.951021,-0.268463485975352
"19606","gene_id_603","sample26",26,0.53333835053446,33,1,1.30326788057325,-0.268463485975352
"19607","gene_id_603","sample27",17,0.15279233728826,33,1,0.890768105398458,-0.268463485975352
"19608","gene_id_603","sample28",144,0.289207371336659,33,1,1.02096053521127,-0.268463485975352
"19609","gene_id_603","sample29",10,0.0598615053037851,33,1,0.811718250909091,-0.268463485975352
"19610","gene_id_603","sample30",7,0.723582130667752,33,1,1.57636039873418,-0.268463485975352
"19611","gene_id_603","sample31",15,0.142418475981027,33,1,0.881575166197183,-0.268463485975352
"19612","gene_id_603","sample32",7,0.318801285040736,33,1,1.05162627475593,-0.268463485975352
"19613","gene_id_603","sample33",5,1.49853021171081,33,1,3.42145782796303,-0.268463485975352
"19614","gene_id_604","sample1",5,1.08422636739934,33,1,1.092541,-0.995720191511795
"19615","gene_id_604","sample2",7,-0.243002800341455,33,1,0.289754,-0.995720191511795
"19616","gene_id_604","sample3",6,0.716741202223094,33,1,0.756555798823529,-0.995720191511795
"19617","gene_id_604","sample4",5,-0.548641844186118,33,1,0.213448,-0.995720191511795
"19618","gene_id_604","sample5",8,-0.0843844256005755,33,1,0.33956,-0.995720191511795
"19619","gene_id_604","sample6",9,-1.26612611042331,33,1,0.104158,-0.995720191511795
"19620","gene_id_604","sample7",6,1.36032858227465,33,1,1.43995,-0.995720191511795
"19621","gene_id_604","sample8",5,-1.20669382771597,33,1,0.110536,-0.995720191511795
"19622","gene_id_604","sample9",29,0.172530382648527,33,1,0.439029,-0.995720191511795
"19623","gene_id_604","sample10",12,0.85323011208591,33,1,0.867196157333333,-0.995720191511795
"19624","gene_id_604","sample11",12,0.998554753575757,33,1,1.00283858323353,-0.995720191511795
"19625","gene_id_604","sample12",8,-0.991353677111795,33,1,0.137096,-0.995720191511795
"19626","gene_id_604","sample13",6,-0.529211144995966,33,1,0.217636,-0.995720191511795
"19627","gene_id_604","sample14",7,1.15369611717701,33,1,1.171138,-0.995720191511795
"19628","gene_id_604","sample15",6,-0.123179501938115,33,1,0.326639,-0.995720191511795
"19629","gene_id_604","sample16",18,1.28073972254393,33,1,1.329788,-0.995720191511795
"19630","gene_id_604","sample17",6,0.685917928287042,33,1,0.733592,-0.995720191511795
"19631","gene_id_604","sample18",6,-0.413073389444045,33,1,0.244438,-0.995720191511795
"19632","gene_id_604","sample19",14,0.0199899165878911,33,1,0.376917,-0.995720191511795
"19633","gene_id_604","sample20",9,0.000407897084581554,33,1,0.369608,-0.995720191511795
"19634","gene_id_604","sample21",7,1.3950597373165,33,1,1.49083974105622,-0.995720191511795
"19635","gene_id_604","sample22",6,-1.80306467305292,33,1,0.060884,-0.995720191511795
"19636","gene_id_604","sample23",7,1.33793361176636,33,1,1.40806077413793,-0.995720191511795
"19637","gene_id_604","sample24",13,-0.878328005806331,33,1,0.153501,-0.995720191511795
"19638","gene_id_604","sample25",6,1.2113717477877,33,1,1.24067,-0.995720191511795
"19639","gene_id_604","sample26",27,1.2605950560709,33,1,1.30326788057325,-0.995720191511795
"19640","gene_id_604","sample27",14,-0.535461222956538,33,1,0.21628,-0.995720191511795
"19641","gene_id_604","sample28",144,-1.19678255125214,33,1,0.111637,-0.995720191511795
"19642","gene_id_604","sample29",10,-1.04672618864166,33,1,0.129711,-0.995720191511795
"19643","gene_id_604","sample30",7,0.169041618327327,33,1,0.4375,-0.995720191511795
"19644","gene_id_604","sample31",16,-1.67085223014411,33,1,0.06949,-0.995720191511795
"19645","gene_id_604","sample32",7,-1.05896630050251,33,1,0.128133,-0.995720191511795
"19646","gene_id_604","sample33",9,-0.104516859042963,33,1,0.332792185774794,-0.995720191511795
"19647","gene_id_605","sample1",6,-0.11163983384981,33,1,0.608227,-0.385567277582735
"19648","gene_id_605","sample2",7,-1.42561968931142,33,1,0.16346,-0.385567277582735
"19649","gene_id_605","sample3",7,0.106588288294035,33,1,0.756555798823529,-0.385567277582735
"19650","gene_id_605","sample4",6,0.341185907690662,33,1,0.956589073627845,-0.385567277582735
"19651","gene_id_605","sample5",8,0.392711295373873,33,1,1.00716959716312,-0.385567277582735
"19652","gene_id_605","sample6",10,0.0774283162332745,33,1,0.734813200280112,-0.385567277582735
"19653","gene_id_605","sample7",9,-0.356795357569795,33,1,0.475988,-0.385567277582735
"19654","gene_id_605","sample8",8,0.501162585289102,33,1,1.12254149630542,-0.385567277582735
"19655","gene_id_605","sample9",28,-2.0975809191904,33,1,0.08348,-0.385567277582735
"19656","gene_id_605","sample10",7,0.243077198156851,33,1,0.867196157333333,-0.385567277582735
"19657","gene_id_605","sample11",7,-1.86156418722634,33,1,0.105702,-0.385567277582735
"19658","gene_id_605","sample12",11,0.250572017117261,33,1,0.873720052704577,-0.385567277582735
"19659","gene_id_605","sample13",6,0.145341894897293,33,1,0.786450588744589,-0.385567277582735
"19660","gene_id_605","sample14",7,0.118842147974668,33,1,0.76588356125,-0.385567277582735
"19661","gene_id_605","sample15",6,-1.9923449920313,33,1,0.092744,-0.385567277582735
"19662","gene_id_605","sample16",19,-2.22531084176722,33,1,0.07347,-0.385567277582735
"19663","gene_id_605","sample17",8,0.183955086637034,33,1,0.817411866205306,-0.385567277582735
"19664","gene_id_605","sample18",6,0.0918222277655048,33,1,0.74546652404439,-0.385567277582735
"19665","gene_id_605","sample19",13,0.393394540441465,33,1,1.00785797596154,-0.385567277582735
"19666","gene_id_605","sample20",8,0.142834180694498,33,1,0.784480866216216,-0.385567277582735
"19667","gene_id_605","sample21",7,0.784906823387436,33,1,1.49083974105622,-0.385567277582735
"19668","gene_id_605","sample22",6,0.379184336750365,33,1,0.993637386861314,-0.385567277582735
"19669","gene_id_605","sample23",7,0.727780697837305,33,1,1.40806077413793,-0.385567277582735
"19670","gene_id_605","sample24",11,0.0196410613286631,33,1,0.693553972332016,-0.385567277582735
"19671","gene_id_605","sample25",6,0.508931405088372,33,1,1.13129628205128,-0.385567277582735
"19672","gene_id_605","sample26",31,0.650442142141843,33,1,1.30326788057325,-0.385567277582735
"19673","gene_id_605","sample27",10,0.269896128895643,33,1,0.890768105398458,-0.385567277582735
"19674","gene_id_605","sample28",139,0.406311162944042,33,1,1.02096053521127,-0.385567277582735
"19675","gene_id_605","sample29",11,0.176965296911168,33,1,0.811718250909091,-0.385567277582735
"19676","gene_id_605","sample30",7,0.840685922275134,33,1,1.57636039873418,-0.385567277582735
"19677","gene_id_605","sample31",18,0.259522267588409,33,1,0.881575166197183,-0.385567277582735
"19678","gene_id_605","sample32",7,0.435905076648119,33,1,1.05162627475593,-0.385567277582735
"19679","gene_id_605","sample33",6,1.62176781258427,33,1,3.4425088933001,-0.385567277582735
"19680","gene_id_606","sample1",5,-1.85221695144891,33,1,0.077433,-0.706125281212546
"19681","gene_id_606","sample2",7,0.484310706078735,33,1,0.801063887728459,-0.706125281212546
"19682","gene_id_606","sample3",7,-1.50382593736241,33,1,0.109706,-0.706125281212546
"19683","gene_id_606","sample4",6,0.661743911320473,33,1,0.956589073627845,-0.706125281212546
"19684","gene_id_606","sample5",8,0.713269299003684,33,1,1.00716959716312,-0.706125281212546
"19685","gene_id_606","sample6",7,0.397986319863086,33,1,0.734813200280112,-0.706125281212546
"19686","gene_id_606","sample7",5,-1.43602605474557,33,1,0.117402,-0.706125281212546
"19687","gene_id_606","sample8",16,-2.20475127044098,33,1,0.054428,-0.706125281212546
"19688","gene_id_606","sample9",23,0.577352083053105,33,1,0.879173341067285,-0.706125281212546
"19689","gene_id_606","sample10",13,0.563635201786662,33,1,0.867196157333333,-0.706125281212546
"19690","gene_id_606","sample11",8,0.529168508197654,33,1,0.837816,-0.706125281212546
"19691","gene_id_606","sample12",11,0.571130020747072,33,1,0.873720052704577,-0.706125281212546
"19692","gene_id_606","sample13",6,0.465899898527104,33,1,0.786450588744589,-0.706125281212546
"19693","gene_id_606","sample14",7,-1.56957448300012,33,1,0.102725,-0.706125281212546
"19694","gene_id_606","sample15",6,0.43832949268835,33,1,0.765064,-0.706125281212546
"19695","gene_id_606","sample16",17,-0.959708394776705,33,1,0.189033,-0.706125281212546
"19696","gene_id_606","sample17",7,-1.51012616439871,33,1,0.109017,-0.706125281212546
"19697","gene_id_606","sample18",5,-1.78335581542184,33,1,0.082953,-0.706125281212546
"19698","gene_id_606","sample19",9,0.520778352592903,33,1,0.830816,-0.706125281212546
"19699","gene_id_606","sample20",14,-0.783615872346569,33,1,0.225431,-0.706125281212546
"19700","gene_id_606","sample21",7,0.194167349961659,33,1,0.599321,-0.706125281212546
"19701","gene_id_606","sample22",6,0.699742340380176,33,1,0.993637386861314,-0.706125281212546
"19702","gene_id_606","sample23",7,1.04833870146712,33,1,1.40806077413793,-0.706125281212546
"19703","gene_id_606","sample24",7,0.102231795101658,33,1,0.546679,-0.706125281212546
"19704","gene_id_606","sample25",6,0.829489408718183,33,1,1.13129628205128,-0.706125281212546
"19705","gene_id_606","sample26",30,0.971000145771654,33,1,1.30326788057325,-0.706125281212546
"19706","gene_id_606","sample27",12,0.590454132525454,33,1,0.890768105398458,-0.706125281212546
"19707","gene_id_606","sample28",129,0.726869166573853,33,1,1.02096053521127,-0.706125281212546
"19708","gene_id_606","sample29",5,0.497523300540979,33,1,0.811718250909091,-0.706125281212546
"19709","gene_id_606","sample30",7,1.16124392590495,33,1,1.57636039873418,-0.706125281212546
"19710","gene_id_606","sample31",16,0.58008027121822,33,1,0.881575166197183,-0.706125281212546
"19711","gene_id_606","sample32",5,-0.226299913905215,33,1,0.393598,-0.706125281212546
"19712","gene_id_606","sample33",5,0.504756525824298,33,1,0.817610877540859,-0.706125281212546
"19713","gene_id_607","sample1",5,-0.0288811596973951,33,1,1.370958,0.34439092523502
"19714","gene_id_607","sample2",7,0.222646397711314,33,1,1.763036,0.34439092523502
"19715","gene_id_607","sample3",7,-0.296224765239513,33,1,1.049345,0.34439092523502
"19716","gene_id_607","sample4",6,-1.12034379365188,33,1,0.460265,0.34439092523502
"19717","gene_id_607","sample5",5,-0.0729388495307214,33,1,1.311868,0.34439092523502
"19718","gene_id_607","sample6",7,-0.468567355150487,33,1,0.883224,0.34439092523502
"19719","gene_id_607","sample7",5,-0.52602671721942,33,1,0.833905,0.34439092523502
"19720","gene_id_607","sample8",16,0.962460256791488,33,1,3.694522,0.34439092523502
"19721","gene_id_607","sample9",27,-0.354009031280961,33,1,0.990428,0.34439092523502
"19722","gene_id_607","sample10",13,-0.257181651161643,33,1,1.091125,0.34439092523502
"19723","gene_id_607","sample11",8,0.303561694220282,33,1,1.911623,0.34439092523502
"19724","gene_id_607","sample12",9,-0.357526824628161,33,1,0.98695,0.34439092523502
"19725","gene_id_607","sample13",6,-0.575423009369503,33,1,0.793714,0.34439092523502
"19726","gene_id_607","sample14",6,-0.899539456237686,33,1,0.573987,0.34439092523502
"19727","gene_id_607","sample15",6,0.426121381474373,33,1,2.160873,0.34439092523502
"19728","gene_id_607","sample16",22,0.0821622581367683,33,1,1.531968,0.34439092523502
"19729","gene_id_607","sample17",7,-0.0313774198917688,33,1,1.36754,0.34439092523502
"19730","gene_id_607","sample18",7,0.482189080591846,33,1,2.285489,0.34439092523502
"19731","gene_id_607","sample19",9,-0.249092563682349,33,1,1.099987,0.34439092523502
"19732","gene_id_607","sample20",16,-0.86315631905346,33,1,0.595255,0.34439092523502
"19733","gene_id_607","sample21",7,0.740123115185881,33,1,2.958002,0.34439092523502
"19734","gene_id_607","sample22",6,0.727460805784133,33,1,2.920783,0.34439092523502
"19735","gene_id_607","sample23",5,-0.711591065230263,33,1,0.692671,0.34439092523502
"19736","gene_id_607","sample24",7,0.055752045391116,33,1,1.492038,0.34439092523502
"19737","gene_id_607","sample25",6,0.860960827903839,33,1,3.337933,0.34439092523502
"19738","gene_id_607","sample26",38,0.428527233775728,33,1,2.166078,0.34439092523502
"19739","gene_id_607","sample27",11,0.0399935392619054,33,1,1.46871,0.34439092523502
"19740","gene_id_607","sample28",120,-0.393364806279364,33,1,0.952206,0.34439092523502
"19741","gene_id_607","sample29",8,-0.0706439974719183,33,1,1.314882,0.34439092523502
"19742","gene_id_607","sample30",7,0.311316036151078,33,1,1.926504,0.34439092523502
"19743","gene_id_607","sample31",19,0.467689296138489,33,1,2.252589,0.34439092523502
"19744","gene_id_607","sample32",7,-0.136725748289912,33,1,1.230801,0.34439092523502
"19745","gene_id_607","sample33",7,1.30165056454817,33,1,5.18640868673219,0.34439092523502
"19746","gene_id_608","sample1",6,0.482335691789118,33,1,1.328572,-0.198231010577787
"19747","gene_id_608","sample2",7,-0.276388053419296,33,1,0.622122,-0.198231010577787
"19748","gene_id_608","sample3",9,0.576554426212873,33,1,1.459835,-0.198231010577787
"19749","gene_id_608","sample4",6,1.10557382901052,33,1,2.47773,-0.198231010577787
"19750","gene_id_608","sample5",11,-0.424554635541798,33,1,0.536448,-0.198231010577787
"19751","gene_id_608","sample6",7,-1.53908572894474,33,1,0.175992,-0.198231010577787
"19752","gene_id_608","sample7",9,0.0615105382398602,33,1,0.872214,-0.198231010577787
"19753","gene_id_608","sample8",8,0.382835792162434,33,1,1.202743,-0.198231010577787
"19754","gene_id_608","sample9",27,-0.132069112782777,33,1,0.718708,-0.198231010577787
"19755","gene_id_608","sample10",7,-1.53700824841893,33,1,0.176358,-0.198231010577787
"19756","gene_id_608","sample11",6,0.457423326654808,33,1,1.295883,-0.198231010577787
"19757","gene_id_608","sample12",11,0.501520156580175,33,1,1.354306,-0.198231010577787
"19758","gene_id_608","sample13",6,-0.0419943721076553,33,1,0.786450588744589,-0.198231010577787
"19759","gene_id_608","sample14",7,0.410597497388722,33,1,1.236601,-0.198231010577787
"19760","gene_id_608","sample15",6,0.737090585269865,33,1,1.714051,-0.198231010577787
"19761","gene_id_608","sample16",11,-0.915547709172084,33,1,0.328316,-0.198231010577787
"19762","gene_id_608","sample17",7,-0.130446682577514,33,1,0.719875,-0.198231010577787
"19763","gene_id_608","sample18",7,-0.110336995734901,33,1,0.734498,-0.198231010577787
"19764","gene_id_608","sample19",11,0.637828910290286,33,1,1.552083,-0.198231010577787
"19765","gene_id_608","sample20",10,-0.485520448341796,33,1,0.50472,-0.198231010577787
"19766","gene_id_608","sample21",5,0.597570556382488,33,1,1.49083974105622,-0.198231010577787
"19767","gene_id_608","sample22",6,0.793272407271289,33,1,1.813106,-0.198231010577787
"19768","gene_id_608","sample23",6,0.540444430832357,33,1,1.40806077413793,-0.198231010577787
"19769","gene_id_608","sample24",9,-0.592425365850997,33,1,0.453547,-0.198231010577787
"19770","gene_id_608","sample25",6,-0.719550832450252,33,1,0.399404,-0.198231010577787
"19771","gene_id_608","sample26",32,0.463105875136895,33,1,1.30326788057325,-0.198231010577787
"19772","gene_id_608","sample27",12,-0.327935011054932,33,1,0.590866,-0.198231010577787
"19773","gene_id_608","sample28",139,-0.287516708978523,33,1,0.615237,-0.198231010577787
"19774","gene_id_608","sample29",6,-0.615275270847179,33,1,0.443301,-0.198231010577787
"19775","gene_id_608","sample30",7,0.167372754411578,33,1,0.969613,-0.198231010577787
"19776","gene_id_608","sample31",8,0.249524704965258,33,1,1.052632,-0.198231010577787
"19777","gene_id_608","sample32",7,0.49913750364209,33,1,1.351083,-0.198231010577787
"19778","gene_id_608","sample33",5,-0.528043810017245,33,1,0.483707535407281,-0.198231010577787
"19779","gene_id_609","sample1",8,0.502409331811801,33,1,1.435852,-0.140650930564087
"19780","gene_id_609","sample2",7,-0.431479337848128,33,1,0.564322,-0.140650930564087
"19781","gene_id_609","sample3",7,0.13485416171691,33,1,0.99422,-0.140650930564087
"19782","gene_id_609","sample4",6,0.313727382774361,33,1,1.188957,-0.140650930564087
"19783","gene_id_609","sample5",8,0.147304744762954,33,1,1.006676,-0.140650930564087
"19784","gene_id_609","sample6",6,-0.435978013861276,33,1,0.561789,-0.140650930564087
"19785","gene_id_609","sample7",7,0.156091115051965,33,1,1.01556,-0.140650930564087
"19786","gene_id_609","sample8",10,0.211519375396528,33,1,1.07344,-0.140650930564087
"19787","gene_id_609","sample9",35,-0.748491669391056,33,1,0.411008,-0.140650930564087
"19788","gene_id_609","sample10",6,-0.23433347029049,33,1,0.6873,-0.140650930564087
"19789","gene_id_609","sample11",8,0.186461421818806,33,1,1.046876,-0.140650930564087
"19790","gene_id_609","sample12",6,0.15310505500149,33,1,1.012532,-0.140650930564087
"19791","gene_id_609","sample13",6,-0.326240745833645,33,1,0.626948,-0.140650930564087
"19792","gene_id_609","sample14",7,0.0734977942974439,33,1,0.935052,-0.140650930564087
"19793","gene_id_609","sample15",6,-0.78203269236234,33,1,0.397451,-0.140650930564087
"19794","gene_id_609","sample16",17,0.128094426590078,33,1,0.987522,-0.140650930564087
"19795","gene_id_609","sample17",5,-0.508839237938174,33,1,0.522312,-0.140650930564087
"19796","gene_id_609","sample18",7,-0.226835100286329,33,1,0.692473,-0.140650930564087
"19797","gene_id_609","sample19",13,-0.589924011448098,33,1,0.481632,-0.140650930564087
"19798","gene_id_609","sample20",10,-0.10208216632415,33,1,0.784480866216216,-0.140650930564087
"19799","gene_id_609","sample21",5,0.35713475504435,33,1,1.241703,-0.140650930564087
"19800","gene_id_609","sample22",6,0.805280316845627,33,1,1.94377,-0.140650930564087
"19801","gene_id_609","sample23",6,-0.258488725464512,33,1,0.670897,-0.140650930564087
"19802","gene_id_609","sample24",12,-1.95569264919111,33,1,0.122905,-0.140650930564087
"19803","gene_id_609","sample25",6,0.574803263789776,33,1,1.543654,-0.140650930564087
"19804","gene_id_609","sample26",42,0.507288581517026,33,1,1.442875,-0.140650930564087
"19805","gene_id_609","sample27",10,0.274540009211337,33,1,1.143266,-0.140650930564087
"19806","gene_id_609","sample28",114,0.499540719920868,33,1,1.431739,-0.140650930564087
"19807","gene_id_609","sample29",9,0.227322999995417,33,1,1.090539,-0.140650930564087
"19808","gene_id_609","sample30",5,0.701652614844224,33,1,1.752427,-0.140650930564087
"19809","gene_id_609","sample31",9,0.148220211143787,33,1,1.007598,-0.140650930564087
"19810","gene_id_609","sample32",7,-0.0917528647679924,33,1,0.792626,-0.140650930564087
"19811","gene_id_609","sample33",5,0.589322403472546,33,1,1.56623002367419,-0.140650930564087
"19812","gene_id_610","sample1",6,0.169014405732712,33,1,0.745934,-0.462132560274819
"19813","gene_id_610","sample2",7,0.240317985141008,33,1,0.801063887728459,-0.462132560274819
